Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Year,Month,Month_Name,Quarter,Revenue_Per_Order,Profit_Margin,Shipping_Cost_Ratio,Discount_Value,Gross_Sales,Net_Sales_After_Shipping,Order_Size,Profit_Status,Discount_Level
ORD-11346,2023-12-05,Jennifer Santos,Consumer,United States,North America,Furniture,Corner L-Shaped Desk,1,263.21,20,210.57,6.52,46.12,PayPal,2023,12,December,4,210.57,0.21902455240537588,0.030963575058175426,52.641999999999996,263.21,204.04999999999998,Low,Profitable,Medium
ORD-11661,2023-12-05,Nadia Rossi,Consumer,Japan,Asia Pacific,Furniture,Monitor Riser Wood,2,67.5,0,135.0,13.37,40.63,Credit Card,2023,12,December,4,135.0,0.300962962962963,0.09903703703703703,0.0,135.0,121.63,Low,Profitable,No Discount
ORD-11944,2023-12-05,John Ferrari,Consumer,Canada,North America,Office Supplies,Premium Notebook Set A5,1,8.87,0,8.87,7.47,-2.59,PayPal,2023,12,December,4,8.87,-0.2919954904171364,0.8421645997745209,0.0,8.87,1.3999999999999995,Low,Loss-Making,No Discount
ORD-10109,2023-12-06,Thomas Ferrari,Consumer,Mexico,North America,Office Supplies,Premium Notebook Set A5,4,14.98,0,59.92,10.55,22.41,Credit Card,2023,12,December,4,59.92,0.37399866488651534,0.17606809078771696,0.0,59.92,49.370000000000005,Medium,Profitable,No Discount
ORD-11117,2023-12-06,Amina Jones,Consumer,Mexico,North America,Technology,Laptop Stand Adjustable,4,33.03,0,132.12,7.2,52.25,Credit Card,2023,12,December,4,132.12,0.3954738116863457,0.05449591280653951,0.0,132.12,124.92,Medium,Profitable,No Discount
ORD-11316,2023-12-06,Richard Yamamoto,Consumer,UAE,Middle East & Africa,Furniture,Monitor Riser Wood,3,66.28,0,198.84,16.2,63.34,PayPal,2023,12,December,4,198.84,0.31854757594045463,0.08147254073627036,0.0,198.84,182.64000000000001,Medium,Profitable,No Discount
ORD-11770,2023-12-06,Lucas Li,Corporate,India,Asia Pacific,Furniture,Corner L-Shaped Desk,3,216.54,0,649.62,16.39,243.46,Credit Card,2023,12,December,4,649.62,0.374772944182753,0.02523013454019273,0.0,649.62,633.23,Medium,Profitable,No Discount
ORD-10189,2023-12-07,William Miller,Corporate,India,Asia Pacific,Office Supplies,Premium Notebook Set A5,4,17.57,15,59.74,18.73,9.38,Credit Card,2023,12,December,4,59.74,0.15701372614663542,0.31352527619685305,10.542,70.28,41.010000000000005,Medium,Profitable,Medium
ORD-10779,2023-12-07,Wei Hassan,Corporate,India,Asia Pacific,Clothing & Accessories,Travel Backpack 30L,2,68.14,25,102.21,10.95,23.12,Credit Card,2023,12,December,4,102.21,0.22620095881029256,0.1071323745230408,34.07,136.28,91.25999999999999,Low,Profitable,High
ORD-11597,2023-12-07,Olivia Laurent,Consumer,Canada,North America,Office Supplies,Highlighters Neon Pack 6,1,9.23,0,9.23,6.44,-1.36,Bank Transfer,2023,12,December,4,9.23,-0.14734561213434452,0.6977248104008668,0.0,9.23,2.79,Low,Loss-Making,No Discount
ORD-11641,2023-12-07,Raj Khan,Home Office,United States,North America,Office Supplies,Ballpoint Pen Pack 12,1,9.6,5,9.12,5.52,-0.72,Credit Card,2023,12,December,4,9.12,-0.07894736842105264,0.6052631578947368,0.48,9.6,3.5999999999999996,Low,Loss-Making,Low
ORD-11708,2023-12-07,Ava Garcia,Consumer,Mexico,North America,Clothing & Accessories,Travel Backpack 30L,2,57.77,5,109.76,9.89,42.1,Credit Card,2023,12,December,4,109.76,0.383564139941691,0.09010568513119534,5.777000000000001,115.54,99.87,Low,Profitable,Low
ORD-11825,2023-12-07,Wei Fischer,Consumer,Mexico,North America,Office Supplies,Premium Notebook Set A5,2,24.03,10,43.25,9.26,12.36,Cash on Delivery,2023,12,December,4,43.25,0.2857803468208092,0.21410404624277457,4.806000000000001,48.06,33.99,Low,Profitable,Low
ORD-11891,2023-12-07,Ayumi Kumar,Corporate,Mexico,North America,Clothing & Accessories,Sports Water Bottle 750ml,3,21.32,15,54.37,7.01,15.38,Credit Card,2023,12,December,4,54.37,0.2828765863527681,0.1289313959904359,9.594,63.96,47.36,Medium,Profitable,Medium
ORD-10220,2023-12-08,Elizabeth Weber,Consumer,Italy,Europe,Furniture,Monitor Riser Wood,7,67.53,10,425.44,12.11,129.7,Bank Transfer,2023,12,December,4,425.44,0.3048608499435878,0.028464648364046632,47.27100000000001,472.71000000000004,413.33,High,Profitable,Low
ORD-11953,2023-12-08,Liam Costa,Consumer,Colombia,South America,Office Supplies,Paper Clips Box 500pc,1,9.18,5,8.72,11.53,-6.94,PayPal,2023,12,December,4,8.72,-0.7958715596330275,1.3222477064220182,0.459,9.18,-2.8099999999999987,Low,Loss-Making,Low
ORD-10183,2023-12-09,Sarah Thompson,Consumer,United Kingdom,Europe,Furniture,Mesh Back Task Chair,5,152.95,5,726.51,18.94,248.72,Bank Transfer,2023,12,December,4,726.51,0.3423490385541837,0.026069840745481826,38.237500000000004,764.75,707.5699999999999,Medium,Profitable,Low
ORD-10488,2023-12-09,Elizabeth Dubois,Consumer,Japan,Asia Pacific,Furniture,Desk Organizer Set,4,52.21,5,198.4,16.48,56.62,PayPal,2023,12,December,4,198.4,0.285383064516129,0.08306451612903226,10.442,208.84,181.92000000000002,Medium,Profitable,Low
ORD-11110,2023-12-09,Robert Dubois,Corporate,United States,North America,Technology,USB-C Hub Multiport Adapter,1,58.09,15,49.38,6.23,11.2,Bank Transfer,2023,12,December,4,49.38,0.2268124746861077,0.12616443904414743,8.7135,58.09,43.150000000000006,Low,Profitable,Medium
ORD-11393,2023-12-09,Liam Rossi,Corporate,Australia,Asia Pacific,Office Supplies,Ballpoint Pen Pack 12,3,9.96,15,25.4,15.0,-3.05,Bank Transfer,2023,12,December,4,25.4,-0.12007874015748031,0.5905511811023623,4.482,29.880000000000003,10.399999999999999,Medium,Loss-Making,Medium
ORD-10632,2023-12-10,David White,Home Office,Mexico,North America,Office Supplies,Premium Notebook Set A5,1,15.07,5,14.32,6.62,0.92,Credit Card,2023,12,December,4,14.32,0.06424581005586592,0.4622905027932961,0.7535000000000001,15.07,7.7,Low,Profitable,Low
ORD-11262,2023-12-10,Oscar Martinez,Corporate,Mexico,North America,Clothing & Accessories,Canvas Messenger Bag,10,38.59,10,347.31,26.11,128.25,Credit Card,2023,12,December,4,347.31,0.36926664939103393,0.07517779505341049,38.59,385.90000000000003,321.2,High,Profitable,Low
ORD-10199,2023-12-11,Hans Robinson,Consumer,Canada,North America,Office Supplies,Stapler Full-Size,5,16.65,5,79.09,8.63,33.0,Credit Card,2023,12,December,4,79.09,0.4172461752433936,0.10911619673789355,4.1625000000000005,83.25,70.46000000000001,Medium,Profitable,Low
ORD-10454,2023-12-11,Carlos Ali,Consumer,Canada,North America,Office Supplies,Tape Dispenser Heavy Duty,1,10.81,10,9.73,5.77,-0.9,Bank Transfer,2023,12,December,4,9.73,-0.09249743062692703,0.593011305241521,1.0810000000000002,10.81,3.960000000000001,Low,Loss-Making,Low
ORD-10658,2023-12-11,Isabella Johansson,Consumer,Nigeria,Middle East & Africa,Clothing & Accessories,Cotton Formal Shirt,3,44.11,0,132.33,13.52,52.65,Cash on Delivery,2023,12,December,4,132.33,0.39786896395375193,0.10216882037330914,0.0,132.32999999999998,118.81000000000002,Medium,Profitable,No Discount
ORD-11649,2023-12-11,Ava Li,Corporate,Argentina,South America,Office Supplies,Paper Clips Box 500pc,3,6.13,5,17.47,16.06,-6.87,Cash on Delivery,2023,12,December,4,17.47,-0.3932455638236978,0.9192902117916428,0.9195000000000001,18.39,1.4100000000000001,Medium,Loss-Making,Low
ORD-11811,2023-12-11,Noah Chen,Consumer,Germany,Europe,Technology,Laptop Stand Adjustable,5,30.27,0,151.35,13.59,54.52,Credit Card,2023,12,December,4,151.35,0.3602246448629006,0.08979187314172449,0.0,151.35,137.76,Medium,Profitable,No Discount
ORD-11847,2023-12-11,Giulia Williams,Corporate,United Kingdom,Europe,Clothing & Accessories,Polarized Sunglasses,3,43.37,15,110.59,14.43,31.11,Bank Transfer,2023,12,December,4,110.59,0.2813093408083913,0.13048196039424903,19.516499999999997,130.10999999999999,96.16,Medium,Profitable,Medium
ORD-11936,2023-12-11,Wei Santos,Consumer,Australia,Asia Pacific,Clothing & Accessories,Business Casual Blazer,3,126.07,0,378.21,16.14,172.96,Bank Transfer,2023,12,December,4,378.21,0.4573120753020809,0.0426747045292298,0.0,378.21,362.07,Medium,Profitable,No Discount
ORD-11986,2023-12-11,Sophie Miller,Home Office,United States,North America,Office Supplies,Whiteboard Markers Set 8,2,19.32,0,38.64,9.47,11.78,PayPal,2023,12,December,4,38.64,0.3048654244306418,0.24508281573498966,0.0,38.64,29.17,Low,Profitable,No Discount
ORD-11964,2023-12-13,Linda Martin,Consumer,United States,North America,Furniture,Floating Wall Shelves Set,3,47.08,10,127.12,11.82,30.56,Bank Transfer,2023,12,December,4,127.12,0.24040276903713026,0.09298300818124607,14.124000000000002,141.24,115.30000000000001,Medium,Profitable,Low
ORD-11968,2023-12-13,Karen Smith,Consumer,Spain,Europe,Furniture,Filing Cabinet 3-Drawer,5,109.55,10,492.98,16.35,147.98,Credit Card,2023,12,December,4,492.98,0.30017444926771875,0.03316564566513855,54.775000000000006,547.75,476.63,Medium,Profitable,Low
ORD-10508,2023-12-14,William Chen,Consumer,France,Europe,Technology,Webcam HD 1080p,4,32.24,5,122.51,13.12,38.46,PayPal,2023,12,December,4,122.51,0.3139335564443719,0.10709329850624438,6.448,128.96,109.39,Medium,Profitable,Low
ORD-11337,2023-12-14,Diego Anderson,Consumer,Nigeria,Middle East & Africa,Clothing & Accessories,Leather Wallet Minimalist,1,32.68,5,31.05,13.1,1.61,Credit Card,2023,12,December,4,31.05,0.05185185185185185,0.4219001610305958,1.6340000000000001,32.68,17.950000000000003,Low,Profitable,Low
ORD-11463,2023-12-16,Ingrid Zhang,Corporate,Australia,Asia Pacific,Technology,Mechanical Gaming Keyboard,8,85.21,15,579.43,13.75,190.76,PayPal,2023,12,December,4,579.43,0.32922009561120413,0.02373021762766857,102.252,681.68,565.68,High,Profitable,Medium
ORD-11449,2023-12-17,Giulia Johnson,Corporate,South Korea,Asia Pacific,Technology,Wireless Bluetooth Headphones,3,166.63,0,499.89,14.84,210.11,Bank Transfer,2023,12,December,4,499.89,0.4203124687431235,0.0296865310368281,0.0,499.89,485.05,Medium,Profitable,No Discount
ORD-10474,2023-12-18,Kenji Schmidt,Consumer,Canada,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,10,9.33,15,79.3,10.95,26.36,Credit Card,2023,12,December,4,79.3,0.3324085750315259,0.13808322824716268,13.995,93.3,68.35,High,Profitable,Medium
ORD-10495,2023-12-18,Mary Laurent,Consumer,Canada,North America,Clothing & Accessories,Sports Water Bottle 750ml,5,8.1,20,32.4,16.7,-4.55,Cash on Delivery,2023,12,December,4,32.4,-0.1404320987654321,0.5154320987654321,8.1,40.5,15.7,Medium,Loss-Making,Medium
ORD-11233,2023-12-18,Maria Miller,Corporate,Canada,North America,Office Supplies,Whiteboard Markers Set 8,3,17.75,15,45.26,10.14,11.16,Credit Card,2023,12,December,4,45.26,0.24657534246575344,0.22403888643393727,7.9875,53.25,35.12,Medium,Profitable,Medium
ORD-11248,2023-12-18,Amina Taylor,Home Office,Germany,Europe,Furniture,Folding Table Portable,4,59.95,5,227.81,13.86,70.07,PayPal,2023,12,December,4,227.81,0.30758087880251084,0.06084017382906808,11.990000000000002,239.8,213.95,Medium,Profitable,Low
ORD-11998,2023-12-18,Zara Smith,Corporate,United States,North America,Office Supplies,Paper Clips Box 500pc,4,3.66,20,11.71,13.72,-8.6,Credit Card,2023,12,December,4,11.71,-0.7344150298889837,1.1716481639624252,2.9280000000000004,14.64,-2.01,Medium,Loss-Making,Medium
ORD-10126,2023-12-20,Diego Thomas,Consumer,Nigeria,Middle East & Africa,Clothing & Accessories,Leather Wallet Minimalist,6,64.86,20,311.33,25.84,90.91,PayPal,2023,12,December,4,311.33,0.29200526772235247,0.08299874730992837,77.832,389.15999999999997,285.49,High,Profitable,Medium
ORD-11345,2023-12-20,Isabella Johnson,Consumer,Saudi Arabia,Middle East & Africa,Furniture,Floating Wall Shelves Set,4,94.69,10,340.88,14.7,98.92,Credit Card,2023,12,December,4,340.88,0.29019009622154424,0.043123679887350386,37.876,378.76,326.18,Medium,Profitable,Low
ORD-11967,2023-12-20,Elizabeth Harris,Home Office,Australia,Asia Pacific,Technology,Webcam HD 1080p,1,36.01,5,34.21,9.7,4.7,Credit Card,2023,12,December,4,34.21,0.1373867290266004,0.28354282373574974,1.8005,36.01,24.51,Low,Profitable,Low
ORD-10197,2023-12-21,Sarah Rossi,Consumer,Mexico,North America,Office Supplies,Highlighters Neon Pack 6,1,6.89,15,5.86,6.74,-3.98,Cash on Delivery,2023,12,December,4,5.86,-0.6791808873720137,1.1501706484641638,1.0334999999999999,6.89,-0.8799999999999999,Low,Loss-Making,Medium
ORD-11579,2023-12-21,Felix Davis,Home Office,Mexico,North America,Technology,Portable External SSD 1TB,1,98.38,0,98.38,6.62,37.65,PayPal,2023,12,December,4,98.38,0.382699735718642,0.06729009961374263,0.0,98.38,91.75999999999999,Low,Profitable,No Discount
ORD-10237,2023-12-22,Hans Rossi,Home Office,India,Asia Pacific,Technology,Tablet Stand Holder,5,27.72,5,131.67,17.42,38.02,Bank Transfer,2023,12,December,4,131.67,0.28875218348902565,0.1323004480899218,6.93,138.6,114.24999999999999,Medium,Profitable,Low
ORD-10587,2023-12-22,James Ferrari,Consumer,Colombia,South America,Furniture,Corner L-Shaped Desk,3,371.61,15,947.61,15.39,263.32,Credit Card,2023,12,December,4,947.61,0.2778780299912411,0.01624085858106183,167.22449999999998,1114.83,932.22,Medium,Profitable,Medium
ORD-10724,2023-12-22,Joseph Martinez,Consumer,South Korea,Asia Pacific,Furniture,Ergonomic Office Chair,2,288.74,20,461.98,11.82,103.67,Bank Transfer,2023,12,December,4,461.98,0.22440365383782848,0.025585523182821767,115.49600000000001,577.48,450.16,Low,Profitable,Medium
ORD-10127,2023-12-23,David Leroy,Corporate,Saudi Arabia,Middle East & Africa,Office Supplies,Tape Dispenser Heavy Duty,12,11.81,15,120.46,22.68,34.01,PayPal,2023,12,December,4,120.46,0.2823343848580442,0.18827826664452932,21.258,141.72,97.78,High,Profitable,Medium
ORD-10230,2023-12-23,Ava Yamamoto,Corporate,India,Asia Pacific,Technology,Smart LED Desk Lamp,3,67.73,10,182.87,11.07,60.05,Credit Card,2023,12,December,4,182.87,0.328375348608301,0.06053480614644283,20.319000000000003,203.19,171.8,Medium,Profitable,Low
ORD-10318,2023-12-23,Priya Costa,Corporate,South Korea,Asia Pacific,Furniture,Mesh Back Task Chair,4,166.71,20,533.47,15.13,118.24,Credit Card,2023,12,December,4,533.47,0.22164320392899317,0.02836148237014265,133.36800000000002,666.84,518.34,Medium,Profitable,Medium
ORD-10827,2023-12-24,Priya Martin,Home Office,Mexico,North America,Technology,Tablet Stand Holder,1,41.24,10,37.12,5.87,8.57,PayPal,2023,12,December,4,37.12,0.23087284482758624,0.15813577586206898,4.1240000000000006,41.24,31.249999999999996,Low,Profitable,Low
ORD-11663,2023-12-24,Olivia Patel,Home Office,France,Europe,Technology,Portable External SSD 1TB,5,81.1,10,364.95,17.85,124.07,Credit Card,2023,12,December,4,364.95,0.33996437868201124,0.0489108096999589,40.550000000000004,405.5,347.09999999999997,Medium,Profitable,Low
ORD-10149,2023-12-25,Barbara Sharma,Corporate,United Kingdom,Europe,Furniture,Bookshelf 5-Tier,1,190.75,20,152.6,9.08,29.07,Credit Card,2023,12,December,4,152.6,0.19049803407601573,0.059501965923984275,38.15,190.75,143.51999999999998,Low,Profitable,Medium
ORD-11020,2023-12-25,Liam Romano,Home Office,France,Europe,Technology,Laptop Stand Adjustable,1,69.13,15,58.76,7.83,12.91,Credit Card,2023,12,December,4,58.76,0.21970728386657593,0.13325391422736557,10.369499999999999,69.13,50.93,Low,Profitable,Medium
ORD-10218,2023-12-26,Olga Davis,Consumer,India,Asia Pacific,Technology,USB-C Hub Multiport Adapter,1,51.57,20,41.26,10.55,2.35,Bank Transfer,2023,12,December,4,41.26,0.05695588948133786,0.2556955889481338,10.314,51.57,30.709999999999997,Low,Profitable,Medium
ORD-10409,2023-12-26,Noah Ali,Consumer,Japan,Asia Pacific,Technology,Webcam HD 1080p,3,85.34,5,243.22,10.71,91.7,Credit Card,2023,12,December,4,243.22,0.37702491571416824,0.044034207713181485,12.801,256.02,232.51,Medium,Profitable,Low
ORD-10439,2023-12-26,Ayumi Tanaka,Corporate,Colombia,South America,Office Supplies,Binder Clips Assorted 48pc,4,11.72,5,44.54,14.16,9.28,Bank Transfer,2023,12,December,4,44.54,0.20835204310731925,0.3179164795689268,2.3440000000000003,46.88,30.38,Medium,Profitable,Low
ORD-10591,2023-12-26,Isabella Anderson,Corporate,South Korea,Asia Pacific,Technology,USB-C Hub Multiport Adapter,1,53.57,25,40.18,11.21,-0.49,Cash on Delivery,2023,12,December,4,40.18,-0.012195121951219513,0.27899452463912394,13.3925,53.57,28.97,Low,Loss-Making,High
ORD-10825,2023-12-26,Raj Singh,Consumer,South Korea,Asia Pacific,Office Supplies,Paper Clips Box 500pc,2,8.93,0,17.86,10.04,-0.22,Credit Card,2023,12,December,4,17.86,-0.012318029115341547,0.5621500559910414,0.0,17.86,7.82,Low,Loss-Making,No Discount
ORD-11187,2023-12-26,Ali Weber,Corporate,China,Asia Pacific,Clothing & Accessories,Canvas Messenger Bag,5,57.59,5,273.55,16.19,113.38,PayPal,2023,12,December,4,273.55,0.4144763297386218,0.059184792542496804,14.397500000000003,287.95000000000005,257.36,Medium,Profitable,Low
ORD-11830,2023-12-26,John Miller,Home Office,Canada,North America,Technology,Tablet Stand Holder,3,25.88,15,65.99,6.99,16.3,Credit Card,2023,12,December,4,65.99,0.2470071222912563,0.10592514017275347,11.645999999999999,77.64,58.99999999999999,Medium,Profitable,Medium
ORD-11418,2023-12-27,Ahmed Jackson,Consumer,Argentina,South America,Furniture,Floating Wall Shelves Set,2,85.83,15,145.91,13.6,29.31,PayPal,2023,12,December,4,145.91,0.20087725310122678,0.09320814200534576,25.749,171.66,132.31,Low,Profitable,Medium
ORD-11457,2023-12-27,Hanna Dubois,Corporate,Australia,Asia Pacific,Furniture,Bookshelf 5-Tier,2,139.67,15,237.44,13.84,56.0,Credit Card,2023,12,December,4,237.44,0.2358490566037736,0.058288409703504046,41.900999999999996,279.34,223.6,Low,Profitable,Medium
ORD-11996,2023-12-27,Priya Li,Consumer,Colombia,South America,Office Supplies,Highlighters Neon Pack 6,5,8.83,0,44.15,19.01,5.27,Bank Transfer,2023,12,December,4,44.15,0.11936579841449603,0.4305775764439412,0.0,44.15,25.139999999999997,Medium,Profitable,No Discount
ORD-11147,2023-12-28,Priya Johansson,Consumer,India,Asia Pacific,Furniture,Filing Cabinet 3-Drawer,1,172.7,0,172.7,11.33,57.75,Bank Transfer,2023,12,December,4,172.7,0.33439490445859876,0.06560509554140127,0.0,172.7,161.36999999999998,Low,Profitable,No Discount
ORD-11437,2023-12-31,Sarah Johnson,Consumer,Germany,Europe,Furniture,Bookshelf 5-Tier,1,162.05,5,153.95,9.38,47.34,PayPal,2023,12,December,4,153.95,0.3075024358557974,0.060928873010717775,8.102500000000001,162.05,144.57,Low,Profitable,Low
ORD-10010,2024-01-01,James Li,Home Office,Mexico,North America,Technology,Portable External SSD 1TB,3,135.75,0,407.25,8.74,174.52,Credit Card,2024,1,January,1,407.25,0.4285328422344997,0.021461019030079805,0.0,407.25,398.51,Medium,Profitable,No Discount
ORD-11510,2024-01-01,Olga Pereira,Consumer,Italy,Europe,Clothing & Accessories,Cotton Formal Shirt,2,50.45,0,100.9,10.54,39.91,PayPal,2024,1,January,1,100.9,0.3955401387512388,0.10445986124876114,0.0,100.9,90.36000000000001,Low,Profitable,No Discount
ORD-10052,2024-01-03,Ali Miller,Home Office,Canada,North America,Office Supplies,Desk Calendar 2025,11,9.84,10,97.42,25.84,22.87,Credit Card,2024,1,January,1,97.42,0.23475672346540752,0.26524327653459245,10.824,108.24,71.58,High,Profitable,Low
ORD-10430,2024-01-04,Chen Johansson,Corporate,Colombia,South America,Furniture,Corner L-Shaped Desk,1,246.96,10,222.26,10.51,63.57,PayPal,2024,1,January,1,222.26,0.2860163772158733,0.04728696121659318,24.696,246.96,211.75,Low,Profitable,Low
ORD-11467,2024-01-04,Jamal Patel,Consumer,United Kingdom,Europe,Office Supplies,Stapler Full-Size,2,17.17,5,32.62,10.14,7.03,Bank Transfer,2024,1,January,1,32.62,0.21551195585530353,0.3108522378908645,1.7170000000000003,34.34,22.479999999999997,Low,Profitable,Low
ORD-11720,2024-01-04,Diego Nilsson,Consumer,Italy,Europe,Office Supplies,Stapler Full-Size,1,11.89,0,11.89,7.53,-0.99,Bank Transfer,2024,1,January,1,11.89,-0.0832632464255677,0.6333052985702271,0.0,11.89,4.36,Low,Loss-Making,No Discount
ORD-10673,2024-01-06,Jessica Kim,Corporate,Brazil,South America,Office Supplies,Premium Notebook Set A5,5,17.43,0,87.15,13.79,34.14,Credit Card,2024,1,January,1,87.15,0.39173838209982786,0.1582329317269076,0.0,87.15,73.36000000000001,Medium,Profitable,No Discount
ORD-10709,2024-01-07,Olga Ahmed,Consumer,Italy,Europe,Clothing & Accessories,Leather Belt Classic,3,22.55,10,60.89,12.39,14.67,Credit Card,2024,1,January,1,60.89,0.24092626046969945,0.20348168829035967,6.765000000000001,67.65,48.5,Medium,Profitable,Low
